"module name","license","repository"
"is-data-view@1.0.2","MIT","https://github.com/inspect-js/is-data-view"
"is-date-object@1.1.0","MIT","https://github.com/inspect-js/is-date-object"
"is-docker@2.2.1","MIT","https://github.com/sindresorhus/is-docker"
"is-docker@3.0.0","MIT","https://github.com/sindresorhus/is-docker"
"is-extglob@2.1.1","MIT","https://github.com/jonschlinkert/is-extglob"
"is-finalizationregistry@1.1.1","MIT","https://github.com/inspect-js/is-finalizationregistry"
"is-fullwidth-code-point@1.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-fullwidth-code-point@2.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-fullwidth-code-point@3.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-fullwidth-code-point@4.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-fullwidth-code-point@5.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-generator-function@1.1.0","MIT","https://github.com/inspect-js/is-generator-function"
"is-glob@4.0.3","MIT","https://github.com/micromatch/is-glob"
"is-https@4.0.0","MIT","https://github.com/unjs/is-https"
"is-inside-container@1.0.0","MIT","https://github.com/sindresorhus/is-inside-container"
"is-installed-globally@0.4.0","MIT","https://github.com/sindresorhus/is-installed-globally"
"is-installed-globally@1.0.0","MIT","https://github.com/sindresorhus/is-installed-globally"
"is-map@2.0.3","MIT","https://github.com/inspect-js/is-map"
"is-module@1.0.0","MIT","https://github.com/component/is-module"
"is-npm@5.0.0","MIT","https://github.com/sindresorhus/is-npm"
"is-number-object@1.1.1","MIT","https://github.com/inspect-js/is-number-object"
"is-number@7.0.0","MIT","https://github.com/jonschlinkert/is-number"
"is-obj@2.0.0","MIT","https://github.com/sindresorhus/is-obj"
"is-observable@1.1.0","MIT","https://github.com/sindresorhus/is-observable"
"is-path-inside@3.0.3","MIT","https://github.com/sindresorhus/is-path-inside"
"is-path-inside@4.0.0","MIT","https://github.com/sindresorhus/is-path-inside"
"is-plain-obj@3.0.0","MIT","https://github.com/sindresorhus/is-plain-obj"
"is-plain-obj@4.1.0","MIT","https://github.com/sindresorhus/is-plain-obj"
"is-promise@2.2.2","MIT","https://github.com/then/is-promise"
"is-reference@1.2.1","MIT","https://github.com/Rich-Harris/is-reference"
"is-regex@1.2.1","MIT","https://github.com/inspect-js/is-regex"
"is-set@2.0.3","MIT","https://github.com/inspect-js/is-set"
"is-shared-array-buffer@1.0.4","MIT","https://github.com/inspect-js/is-shared-array-buffer"
"is-ssh@1.4.1","MIT","https://github.com/IonicaBizau/node-is-ssh"
"is-stream@1.1.0","MIT","https://github.com/sindresorhus/is-stream"
"is-stream@2.0.1","MIT","https://github.com/sindresorhus/is-stream"
"is-stream@3.0.0","MIT","https://github.com/sindresorhus/is-stream"
"is-stream@4.0.1","MIT","https://github.com/sindresorhus/is-stream"
"is-string@1.1.1","MIT","https://github.com/inspect-js/is-string"
"is-subdir@1.2.0","MIT","https://github.com/zkochan/packages/tree/master/is-subdir"
"is-symbol@1.1.1","MIT","https://github.com/inspect-js/is-symbol"
"is-typed-array@1.1.15","MIT","https://github.com/inspect-js/is-typed-array"
"is-typedarray@1.0.0","MIT","https://github.com/hughsk/is-typedarray"
"is-unicode-supported@2.1.0","MIT","https://github.com/sindresorhus/is-unicode-supported"
"is-weakmap@2.0.2","MIT","https://github.com/inspect-js/is-weakmap"
"is-weakref@1.1.1","MIT","https://github.com/inspect-js/is-weakref"
"is-weakset@2.0.4","MIT","https://github.com/inspect-js/is-weakset"
"is-what@4.1.16","MIT","https://github.com/mesqueeb/is-what"
"is-windows@1.0.2","MIT","https://github.com/jonschlinkert/is-windows"
"is-wsl@1.1.0","MIT","https://github.com/sindresorhus/is-wsl"
"is-wsl@2.2.0","MIT","https://github.com/sindresorhus/is-wsl"
"is-wsl@3.1.0","MIT","https://github.com/sindresorhus/is-wsl"
"is-yarn-global@0.3.0","MIT","https://github.com/LitoMore/is-yarn-global"
"is64bit@2.0.0","MIT","https://github.com/sindresorhus/is64bit"
"isarray@1.0.0","MIT","https://github.com/juliangruber/isarray"
"isarray@2.0.5","MIT","https://github.com/juliangruber/isarray"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe"
"istanbul-lib-coverage@3.2.2","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-report@3.0.1","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-source-maps@5.0.6","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-reports@3.1.7","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"jackspeak@3.4.3","BlueOak-1.0.0","https://github.com/isaacs/jackspeak"
"jake@10.9.2","Apache-2.0","https://github.com/jakejs/jake"
"jiti@1.21.7","MIT","https://github.com/unjs/jiti"
"jiti@2.4.2","MIT","https://github.com/unjs/jiti"
"jose@6.0.8","MIT","https://github.com/panva/jose"
"joycon@3.1.1","MIT","https://github.com/egoist/joycon"
"js-beautify@1.15.4","MIT","https://github.com/beautifier/js-beautify"
"js-cookie@3.0.5","MIT","https://github.com/js-cookie/js-cookie"
"js-levenshtein@1.1.6","MIT","https://github.com/gustf/js-levenshtein"
"js-tokens@4.0.0","MIT","https://github.com/lydell/js-tokens"
"js-tokens@9.0.1","MIT","https://github.com/lydell/js-tokens"
"js-yaml@3.14.1","MIT","https://github.com/nodeca/js-yaml"
"js-yaml@4.1.0","MIT","https://github.com/nodeca/js-yaml"
"jsdoc-type-pratt-parser@4.1.0","MIT","https://github.com/jsdoc-type-pratt-parser/jsdoc-type-pratt-parser"
"jsesc@0.5.0","MIT","https://github.com/mathiasbynens/jsesc"
"jsesc@3.0.2","MIT","https://github.com/mathiasbynens/jsesc"
"jsesc@3.1.0","MIT","https://github.com/mathiasbynens/jsesc"
"json-bigint@1.0.0","MIT","https://github.com/sidorares/json-bigint"
"json-buffer@3.0.0","MIT","https://github.com/dominictarr/json-buffer"
"json-buffer@3.0.1","MIT","https://github.com/dominictarr/json-buffer"
"json-parse-even-better-errors@2.3.1","MIT","https://github.com/npm/json-parse-even-better-errors"
"json-pointer@0.6.2","MIT","https://github.com/manuelstofer/json-pointer"
"json-schema-to-typescript-lite@14.1.0","MIT","https://github.com/bcherny/json-schema-to-typescript"
"json-schema-to-typescript@11.0.5","MIT","https://github.com/bcherny/json-schema-to-typescript"
"json-schema-to-typescript@13.1.2","MIT","https://github.com/bcherny/json-schema-to-typescript"
"json-schema-traverse@0.4.1","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema-traverse@1.0.0","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-stable-stringify-without-jsonify@1.0.1","MIT","https://github.com/samn/json-stable-stringify"
"json-stable-stringify@1.2.1","MIT","https://github.com/ljharb/json-stable-stringify"
"json-stringify-safe@5.0.1","ISC","https://github.com/isaacs/json-stringify-safe"
"json5@2.2.3","MIT","https://github.com/json5/json5"
"jsonc-eslint-parser@2.4.0","MIT","https://github.com/ota-meshi/jsonc-eslint-parser"
"jsonfile@4.0.0","MIT","https://github.com/jprichardson/node-jsonfile"
"jsonfile@6.1.0","MIT","https://github.com/jprichardson/node-jsonfile"
"jsonify@0.0.1","Public Domain","https://github.com/ljharb/jsonify"
"jsonpath@1.1.1","MIT","https://github.com/dchester/jsonpath"
"jsonwebtoken@9.0.2","MIT","https://github.com/auth0/node-jsonwebtoken"
"jsx-ast-utils@3.3.5","MIT","https://github.com/jsx-eslint/jsx-ast-utils"
"jwa@1.4.1","MIT","https://github.com/brianloveswords/node-jwa"
"jws@3.2.2","MIT","https://github.com/brianloveswords/node-jws"
"keygrip@1.1.0","MIT","https://github.com/crypto-utils/keygrip"
"keyv@3.1.0","MIT","https://github.com/lukechilds/keyv"
"keyv@4.5.4","MIT","https://github.com/jaredwray/keyv"
"klaw-sync@6.0.0","MIT","https://github.com/manidlou/node-klaw-sync"
"kleur@3.0.3","MIT","https://github.com/lukeed/kleur"
"klona@2.0.6","MIT","https://github.com/lukeed/klona"
"knitwork@1.2.0","MIT","https://github.com/unjs/knitwork"
"koa-compose@4.1.0","MIT","https://github.com/koajs/compose"
"koa-convert@2.0.0","MIT","https://github.com/gyson/koa-convert"
"koa-send@5.0.1","MIT","https://github.com/koajs/send"
"koa-static@5.0.0","MIT","https://github.com/koajs/static"
"koa@2.16.0","MIT","https://github.com/koajs/koa"
"kolorist@1.8.0","MIT","https://github.com/marvinhagemeister/kolorist"
"latest-version@5.1.0","MIT","https://github.com/sindresorhus/latest-version"
"launch-editor@2.10.0","MIT","https://github.com/yyx990803/launch-editor"
"lazystream@1.0.1","MIT","https://github.com/jpommerening/node-lazystream"
"levn@0.3.0","MIT","https://github.com/gkz/levn"
"levn@0.4.1","MIT","https://github.com/gkz/levn"
"license-checker@25.0.1","BSD-3-Clause","https://github.com/davglass/license-checker"
"lilconfig@2.1.0","MIT","https://github.com/antonk52/lilconfig"
"lilconfig@3.1.3","MIT","https://github.com/antonk52/lilconfig"
"lines-and-columns@1.2.4","MIT","https://github.com/eventualbuddha/lines-and-columns"
"lint-staged@15.4.3","MIT","https://github.com/lint-staged/lint-staged"
"listhen@1.9.0","MIT","https://github.com/unjs/listhen"
"listr-silent-renderer@1.1.1","MIT","https://github.com/SamVerschueren/listr-silent-renderer"
"listr-update-renderer@0.5.0","MIT","https://github.com/SamVerschueren/listr-update-renderer"
"listr-verbose-renderer@0.5.0","MIT","https://github.com/SamVerschueren/listr-verbose-renderer"
"listr-verbose-renderer@0.6.0","MIT","https://github.com/SamVerschueren/listr-verbose-renderer"
"listr2@8.2.5","MIT","https://github.com/listr2/listr2"
"listr@0.14.3","MIT","https://github.com/SamVerschueren/listr"
"load-tsconfig@0.2.5","MIT",""
"local-pkg@0.5.1","MIT","https://github.com/antfu/local-pkg"
"local-pkg@1.1.1","MIT","https://github.com/antfu/local-pkg"
"locate-path@5.0.0","MIT","https://github.com/sindresorhus/locate-path"
"locate-path@6.0.0","MIT","https://github.com/sindresorhus/locate-path"
"locate-path@7.2.0","MIT","https://github.com/sindresorhus/locate-path"
"lodash.camelcase@4.3.0","MIT","https://github.com/lodash/lodash"
"lodash.castarray@4.4.0","MIT","https://github.com/lodash/lodash"
"lodash.clonedeep@4.5.0","MIT","https://github.com/lodash/lodash"
"lodash.defaults@4.2.0","MIT","https://github.com/lodash/lodash"
"lodash.escaperegexp@4.1.2","MIT","https://github.com/lodash/lodash"
"lodash.groupby@4.6.0","MIT","https://github.com/lodash/lodash"
"lodash.includes@4.3.0","MIT","https://github.com/lodash/lodash"
"lodash.isarguments@3.1.0","MIT","https://github.com/lodash/lodash"
"lodash.isboolean@3.0.3","MIT","https://github.com/lodash/lodash"
"lodash.isequal@4.5.0","MIT","https://github.com/lodash/lodash"
"lodash.isfunction@3.0.9","MIT","https://github.com/lodash/lodash"
"lodash.isinteger@4.0.4","MIT","https://github.com/lodash/lodash"
"lodash.isnil@4.0.0","MIT","https://github.com/lodash/lodash"
"lodash.isnumber@3.0.3","MIT","https://github.com/lodash/lodash"
"lodash.isplainobject@4.0.6","MIT","https://github.com/lodash/lodash"
"lodash.isstring@4.0.1","MIT","https://github.com/lodash/lodash"
"lodash.isundefined@3.0.1","MIT","https://github.com/lodash/lodash"
"lodash.memoize@4.1.2","MIT","https://github.com/lodash/lodash"
"lodash.merge@4.6.2","MIT","https://github.com/lodash/lodash"
"lodash.mergewith@4.6.2","MIT","https://github.com/lodash/lodash"
"lodash.once@4.1.1","MIT","https://github.com/lodash/lodash"
"lodash.sortby@4.7.0","MIT","https://github.com/lodash/lodash"
"lodash.startcase@4.4.0","MIT","https://github.com/lodash/lodash"
"lodash.uniq@4.5.0","MIT","https://github.com/lodash/lodash"
"lodash@4.17.21","MIT","https://github.com/lodash/lodash"
"log-symbols@1.0.2","MIT","https://github.com/sindresorhus/log-symbols"
"log-update@2.3.0","MIT","https://github.com/sindresorhus/log-update"
"log-update@6.1.0","MIT","https://github.com/sindresorhus/log-update"
"long@5.3.1","Apache-2.0","https://github.com/dcodeIO/long.js"
"longest-streak@3.1.0","MIT","https://github.com/wooorm/longest-streak"
"loupe@3.1.3","MIT","https://github.com/chaijs/loupe"
"lowercase-keys@1.0.1","MIT","https://github.com/sindresorhus/lowercase-keys"
"lowercase-keys@2.0.0","MIT","https://github.com/sindresorhus/lowercase-keys"
"lru-cache@10.4.3","ISC","https://github.com/isaacs/node-lru-cache"
"lru-cache@5.1.1","ISC","https://github.com/isaacs/node-lru-cache"
"lru-queue@0.1.0","MIT","https://github.com/medikoo/lru-queue"
"lz-string@1.5.0","MIT","https://github.com/pieroxy/lz-string"
"magic-regexp@0.8.0","MIT","https://github.com/unjs/magic-regexp"
"magic-string-ast@0.7.0","MIT","https://github.com/sxzz/magic-string-ast"
"magic-string@0.30.17","MIT","https://github.com/rich-harris/magic-string"
"magicast@0.3.5","MIT","https://github.com/unjs/magicast"
"make-dir@3.1.0","MIT","https://github.com/sindresorhus/make-dir"
"make-dir@4.0.0","MIT","https://github.com/sindresorhus/make-dir"
"markdown-table@3.0.4","MIT","https://github.com/wooorm/markdown-table"
"maska@3.1.0","MIT","https://github.com/beholdr/maska"
"math-intrinsics@1.1.0","MIT","https://github.com/es-shims/math-intrinsics"
"mdast-util-find-and-replace@3.0.2","MIT","https://github.com/syntax-tree/mdast-util-find-and-replace"
"mdast-util-from-markdown@2.0.2","MIT","https://github.com/syntax-tree/mdast-util-from-markdown"
"mdast-util-gfm-autolink-literal@2.0.1","MIT","https://github.com/syntax-tree/mdast-util-gfm-autolink-literal"
"mdast-util-gfm-footnote@2.1.0","MIT","https://github.com/syntax-tree/mdast-util-gfm-footnote"
"mdast-util-gfm-strikethrough@2.0.0","MIT","https://github.com/syntax-tree/mdast-util-gfm-strikethrough"
"mdast-util-gfm-table@2.0.0","MIT","https://github.com/syntax-tree/mdast-util-gfm-table"
"mdast-util-gfm-task-list-item@2.0.0","MIT","https://github.com/syntax-tree/mdast-util-gfm-task-list-item"
"mdast-util-gfm@3.1.0","MIT","https://github.com/syntax-tree/mdast-util-gfm"
"mdast-util-phrasing@4.1.0","MIT","https://github.com/syntax-tree/mdast-util-phrasing"
"mdast-util-to-markdown@2.1.2","MIT","https://github.com/syntax-tree/mdast-util-to-markdown"
"mdast-util-to-string@4.0.0","MIT","https://github.com/syntax-tree/mdast-util-to-string"
"mdn-data@2.0.28","CC0-1.0","https://github.com/mdn/data"
"mdn-data@2.0.30","CC0-1.0","https://github.com/mdn/data"
"mdn-data@2.12.2","CC0-1.0","https://github.com/mdn/data"
"media-typer@0.3.0","MIT","https://github.com/jshttp/media-typer"
"memoizee@0.4.17","ISC","https://github.com/medikoo/memoizee"
"merge-stream@2.0.0","MIT","https://github.com/grncdr/merge-stream"
"merge2@1.4.1","MIT","https://github.com/teambition/merge2"
"methods@1.1.2","MIT","https://github.com/jshttp/methods"
"micromark-core-commonmark@2.0.3","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-core-commonmark"
"micromark-extension-gfm-autolink-literal@2.1.0","MIT","https://github.com/micromark/micromark-extension-gfm-autolink-literal"
"micromark-extension-gfm-footnote@2.1.0","MIT","https://github.com/micromark/micromark-extension-gfm-footnote"
"micromark-extension-gfm-strikethrough@2.1.0","MIT","https://github.com/micromark/micromark-extension-gfm-strikethrough"
"micromark-extension-gfm-table@2.1.1","MIT","https://github.com/micromark/micromark-extension-gfm-table"
"micromark-extension-gfm-tagfilter@2.0.0","MIT","https://github.com/micromark/micromark-extension-gfm-tagfilter"
"micromark-extension-gfm-task-list-item@2.1.0","MIT","https://github.com/micromark/micromark-extension-gfm-task-list-item"
"micromark-extension-gfm@3.0.0","MIT","https://github.com/micromark/micromark-extension-gfm"
"micromark-factory-destination@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-destination"
"micromark-factory-label@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-label"
"micromark-factory-space@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-space"
"micromark-factory-title@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-title"
"micromark-factory-whitespace@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-factory-whitespace"
"micromark-util-character@2.1.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-character"
"micromark-util-chunked@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-chunked"
"micromark-util-classify-character@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-classify-character"
"micromark-util-combine-extensions@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-combine-extensions"
"micromark-util-decode-numeric-character-reference@2.0.2","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-decode-numeric-character-reference"
"micromark-util-decode-string@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-decode-string"
"micromark-util-encode@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-encode"
"micromark-util-html-tag-name@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-html-tag-name"
"micromark-util-normalize-identifier@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-normalize-identifier"
"micromark-util-resolve-all@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-resolve-all"
"micromark-util-sanitize-uri@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-sanitize-uri"
"micromark-util-subtokenize@2.1.0","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-subtokenize"
"micromark-util-symbol@2.0.1","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-symbol"
"micromark-util-types@2.0.2","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark-util-types"
"micromark@4.0.2","MIT","https://github.com/micromark/micromark/tree/main/packages/micromark"
"micromatch@4.0.8","MIT","https://github.com/micromatch/micromatch"
"mime-db@1.52.0","MIT","https://github.com/jshttp/mime-db"
"mime-types@2.1.35","MIT","https://github.com/jshttp/mime-types"
"mime@1.6.0","MIT","https://github.com/broofa/node-mime"
"mime@3.0.0","MIT","https://github.com/broofa/mime"
"mime@4.0.6","MIT","https://github.com/broofa/mime"
"mimic-fn@1.2.0","MIT","https://github.com/sindresorhus/mimic-fn"
"mimic-fn@2.1.0","MIT","https://github.com/sindresorhus/mimic-fn"
"mimic-fn@4.0.0","MIT","https://github.com/sindresorhus/mimic-fn"
"mimic-function@5.0.1","MIT","https://github.com/sindresorhus/mimic-function"
"mimic-response@1.0.1","MIT","https://github.com/sindresorhus/mimic-response"
"mimic-response@3.1.0","MIT","https://github.com/sindresorhus/mimic-response"
"min-document@2.19.0","MIT","https://github.com/Raynos/min-document"
"min-indent@1.0.1","MIT","https://github.com/thejameskyle/min-indent"
"mini-svg-data-uri@1.4.4","MIT","https://github.com/tigt/mini-svg-data-uri"
"minimatch@10.0.1","ISC","https://github.com/isaacs/minimatch"
"minimatch@3.1.2","ISC","https://github.com/isaacs/minimatch"
"minimatch@5.1.6","ISC","https://github.com/isaacs/minimatch"
"minimatch@9.0.1","ISC","https://github.com/isaacs/minimatch"
"minimatch@9.0.5","ISC","https://github.com/isaacs/minimatch"
"minimist@1.2.8","MIT","https://github.com/minimistjs/minimist"
"minipass@3.3.6","ISC","https://github.com/isaacs/minipass"
"minipass@5.0.0","ISC","https://github.com/isaacs/minipass"
"minipass@7.1.2","ISC","https://github.com/isaacs/minipass"
"minizlib@2.1.2","MIT","https://github.com/isaacs/minizlib"
"minizlib@3.0.1","MIT","https://github.com/isaacs/minizlib"
"mitt@3.0.1","MIT","https://github.com/developit/mitt"
"mkdirp-classic@0.5.3","MIT","https://github.com/mafintosh/mkdirp-classic"
"mkdirp@0.5.6","MIT","https://github.com/substack/node-mkdirp"
"mkdirp@1.0.4","MIT","https://github.com/isaacs/node-mkdirp"
"mkdirp@2.1.6","MIT","https://github.com/isaacs/node-mkdirp"
"mkdirp@3.0.1","MIT","https://github.com/isaacs/node-mkdirp"
"mlly@1.7.4","MIT","https://github.com/unjs/mlly"
"module-details-from-path@1.0.3","MIT","https://github.com/watson/module-details-from-path"
"mri@1.2.0","MIT","https://github.com/lukeed/mri"
"mrmime@2.0.1","MIT","https://github.com/lukeed/mrmime"
"ms@2.0.0","MIT","https://github.com/zeit/ms"
"ms@2.1.3","MIT","https://github.com/vercel/ms"
"muggle-string@0.4.1","MIT","https://github.com/johnsoncodehk/muggle-string"
"mute-stream@0.0.8","ISC","https://github.com/isaacs/mute-stream"
"mz@2.7.0","MIT","https://github.com/normalize/mz"
"nanoid@3.3.8","MIT","https://github.com/ai/nanoid"
"nanoid@5.1.2","MIT","https://github.com/ai/nanoid"
"nanoid@5.1.3","MIT","https://github.com/ai/nanoid"
"nanotar@0.2.0","MIT","https://github.com/unjs/nanotar"
"napi-build-utils@2.0.0","MIT","https://github.com/inspiredware/napi-build-utils"
"napi-wasm@1.1.0","MIT","https://github.com/devongovett/napi-wasm"
"napi-wasm@1.1.3","MIT","https://github.com/devongovett/napi-wasm"
"natural-compare@1.4.0","MIT","https://github.com/litejs/natural-compare-lite"
"natural-orderby@2.0.3","MIT","https://github.com/yobacca/natural-orderby"
"natural-orderby@5.0.0","MIT","https://github.com/yobacca/natural-orderby"
"negotiator@0.6.3","MIT","https://github.com/jshttp/negotiator"
"netrc@0.1.4","MIT","https://github.com/CamShaft/netrc"
"next-tick@1.1.0","ISC","https://github.com/medikoo/next-tick"
"nitropack@2.10.4","MIT","https://github.com/nitrojs/nitro"
"node-abi@3.74.0","MIT","https://github.com/electron/node-abi"
"node-addon-api@6.1.0","MIT","https://github.com/nodejs/node-addon-api"
"node-addon-api@7.1.1","MIT","https://github.com/nodejs/node-addon-api"
"node-fetch-native@1.6.6","MIT","https://github.com/unjs/node-fetch-native"
"node-fetch@2.7.0","MIT","https://github.com/bitinn/node-fetch"
"node-forge@1.3.1","(BSD-3-Clause OR GPL-2.0)","https://github.com/digitalbazaar/forge"
"node-gyp-build@4.8.4","MIT","https://github.com/prebuild/node-gyp-build"
"node-mock-http@1.0.0","MIT","https://github.com/unjs/node-mock-http"
"node-releases@2.0.19","MIT","https://github.com/chicoxyzzy/node-releases"
"nopt@4.0.3","ISC","https://github.com/npm/nopt"
"nopt@7.2.1","ISC","https://github.com/npm/nopt"
"nopt@8.1.0","ISC","https://github.com/npm/nopt"
"normalize-package-data@2.5.0","BSD-2-Clause","https://github.com/npm/normalize-package-data"
"normalize-package-data@6.0.2","BSD-2-Clause","https://github.com/npm/normalize-package-data"
"normalize-path@3.0.0","MIT","https://github.com/jonschlinkert/normalize-path"
"normalize-range@0.1.2","MIT","https://github.com/jamestalmage/normalize-range"
"normalize-url@4.5.1","MIT","https://github.com/sindresorhus/normalize-url"
"npm-normalize-package-bin@1.0.1","ISC","https://github.com/npm/npm-normalize-package-bin"
"npm-run-path@4.0.1","MIT","https://github.com/sindresorhus/npm-run-path"
"npm-run-path@5.3.0","MIT","https://github.com/sindresorhus/npm-run-path"
"npm-run-path@6.0.0","MIT","https://github.com/sindresorhus/npm-run-path"
"nth-check@2.1.1","BSD-2-Clause","https://github.com/fb55/nth-check"
"number-is-nan@1.0.1","MIT","https://github.com/sindresorhus/number-is-nan"
"nuxi@3.22.5","MIT","https://github.com/nuxt/cli"
"nuxt-svgo@4.0.15","MIT","https://github.com/cpsoinos/nuxt-svgo"
"nuxt-swiper@1.2.2","MIT","https://github.com/cpreston321/nuxt-swiper"
"nuxt@3.15.4","MIT","https://github.com/nuxt/nuxt"
"nypm@0.4.1","MIT","https://github.com/unjs/nypm"
"nypm@0.5.4","MIT","https://github.com/unjs/nypm"
"nypm@0.6.0","MIT","https://github.com/unjs/nypm"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"object-hash@3.0.0","MIT","https://github.com/puleos/object-hash"
"object-inspect@1.13.4","MIT","https://github.com/inspect-js/object-inspect"
"object-is@1.1.6","MIT","https://github.com/es-shims/object-is"
"object-keys@1.1.1","MIT","https://github.com/ljharb/object-keys"
"object-treeify@1.1.33","MIT","https://github.com/blackflux/object-treeify"
"object.assign@4.1.7","MIT","https://github.com/ljharb/object.assign"
"object.values@1.2.1","MIT","https://github.com/es-shims/Object.values"
"obuf@1.1.2","MIT","https://github.com/indutny/offset-buffer"
"ofetch@1.4.1","MIT","https://github.com/unjs/ofetch"
"ohash@1.1.5","MIT","https://github.com/unjs/ohash"
"ohash@2.0.10","MIT","https://github.com/unjs/ohash"
"ohash@2.0.11","MIT","https://github.com/unjs/ohash"
"ohash@2.0.9","MIT","https://github.com/unjs/ohash"
"on-change@2.2.3","MIT","https://github.com/sindresorhus/on-change"
"on-finished@2.4.1","MIT","https://github.com/jshttp/on-finished"
"once@1.4.0","ISC","https://github.com/isaacs/once"
"onetime@2.0.1","MIT","https://github.com/sindresorhus/onetime"
"onetime@5.1.2","MIT","https://github.com/sindresorhus/onetime"
"onetime@6.0.0","MIT","https://github.com/sindresorhus/onetime"
"onetime@7.0.0","MIT","https://github.com/sindresorhus/onetime"
"only@0.0.2","MIT*","https://github.com/visionmedia/node-only"
"open@10.1.0","MIT","https://github.com/sindresorhus/open"
"open@6.4.0","MIT","https://github.com/sindresorhus/open"
"open@7.4.2","MIT","https://github.com/sindresorhus/open"
"open@8.4.2","MIT","https://github.com/sindresorhus/open"
"openapi-typescript@7.6.1","MIT","https://github.com/openapi-ts/openapi-typescript"
"optionator@0.8.3","MIT","https://github.com/gkz/optionator"
"optionator@0.9.4","MIT","https://github.com/gkz/optionator"
"os-homedir@1.0.2","MIT","https://github.com/sindresorhus/os-homedir"
"os-tmpdir@1.0.2","MIT","https://github.com/sindresorhus/os-tmpdir"
"osenv@0.1.5","ISC","https://github.com/npm/osenv"
"outdent@0.5.0","MIT","https://github.com/cspotcode/outdent"
"own-keys@1.0.1","MIT","https://github.com/ljharb/own-keys"
"p-cancelable@1.1.0","MIT","https://github.com/sindresorhus/p-cancelable"
"p-filter@2.1.0","MIT","https://github.com/sindresorhus/p-filter"
"p-limit@2.3.0","MIT","https://github.com/sindresorhus/p-limit"
"p-limit@3.1.0","MIT","https://github.com/sindresorhus/p-limit"
"p-limit@4.0.0","MIT","https://github.com/sindresorhus/p-limit"
"p-locate@4.1.0","MIT","https://github.com/sindresorhus/p-locate"
"p-locate@5.0.0","MIT","https://github.com/sindresorhus/p-locate"
"p-locate@6.0.0","MIT","https://github.com/sindresorhus/p-locate"
"p-map@2.1.0","MIT","https://github.com/sindresorhus/p-map"
"p-reduce@2.1.0","MIT","https://github.com/sindresorhus/p-reduce"
"p-series@2.1.0","MIT","https://github.com/sindresorhus/p-series"
"p-throttle@4.1.1","MIT","https://github.com/sindresorhus/p-throttle"
"p-throttle@6.2.0","MIT","https://github.com/sindresorhus/p-throttle"
"p-try@2.2.0","MIT","https://github.com/sindresorhus/p-try"
"package-json-from-dist@1.0.1","BlueOak-1.0.0","https://github.com/isaacs/package-json-from-dist"
"package-json@6.5.0","MIT","https://github.com/sindresorhus/package-json"
"package-manager-detector@0.2.11","MIT","https://github.com/antfu-collective/package-manager-detector"
"packrup@0.1.2","MIT","https://github.com/harlan-zw/packrup"
"pako@0.2.9","MIT","https://github.com/nodeca/pako"
"parent-module@1.0.1","MIT","https://github.com/sindresorhus/parent-module"
"parse-git-config@3.0.0","MIT","https://github.com/jonschlinkert/parse-git-config"
"parse-gitignore@2.0.0","MIT","https://github.com/jonschlinkert/parse-gitignore"
"parse-imports@2.2.1","Apache-2.0 AND MIT","https://github.com/TomerAberbach/parse-imports"
